open,high,low,close,volume,vwap,timestamp,transactions,otc
4.22843,4.8,4.07453,4.28164,101438.98000000003,4.1656,2018-06-20,2926,
4.2867,4.48998,3.99,4.17492,112253.10999999999,4.2686,2018-06-21,3411,
4.19673,4.19863,3.80713,3.96997,115246.84999999953,3.9786,2018-06-22,3150,
3.97112,3.99804,3.67516,3.84791,100198.03000000013,3.8436,2018-06-23,3121,
3.82157,3.88104,3.05,3.31174,126026.28000000004,3.5083,2018-06-24,3629,
3.29621,3.90837,3.07085,3.75524,114510.35999999885,3.3835,2018-06-25,3602,
3.75578,3.76462,3.35278,3.52499,128251.16000000016,3.6149,2018-06-26,3061,
3.53035,3.63271,3.30198,3.58942,118274.24999999949,3.4468,2018-06-27,3238,
3.59677,3.85091,3.53059,3.61348,123280.59000000019,3.6887,2018-06-28,3304,
3.59332,4.17383,3.53199,4.06648,104919.30999999985,3.7325,2018-06-29,3259,
4.1668,4.63538,3.96409,4.47745,121455.07999999836,4.2956,2018-06-30,3919,
4.46695,4.52601,3.84195,3.93682,100214.26999999964,4.1805,2018-07-01,3373,
3.93419,4.2424,2.77321,3.11394,180736.46000000145,3.6505,2018-07-02,4477,
3.16052,3.73657,2.08921,2.38753,342196.6100000074,2.5319,2018-07-03,9064,
2.38997,2.43414,2.03425,2.29498,275648.82000000076,2.2322,2018-07-04,5317,
2.29082,2.39999,1.91848,1.9695,315463.9200000012,2.1041,2018-07-05,5267,
1.97328,2.14998,1.436,2.00713,350849.490000006,1.8077,2018-07-06,6401,
1.98883,2.09321,1.87659,2.01628,225463.55000000203,1.9679,2018-07-07,4705,
2.01704,2.9,1.9682,2.60806,283043.69000000064,2.3642,2018-07-08,5450,
2.60702,2.68851,2.13948,2.39084,215018.56999999977,2.3242,2018-07-09,4660,
2.39292,2.78778,2.31691,2.50874,222381.89000000033,2.5184,2018-07-10,4206,
2.5067,2.71505,2.23788,2.28154,181875.02999999936,2.4258,2018-07-11,3700,
2.28205,2.40109,1.82001,1.87807,241663.46999999986,2.0966,2018-07-12,4098,
1.86838,2.23035,1.854,2.08559,203498.59999999896,2.0398,2018-07-13,4017,
2.08759,2.21887,2.00555,2.05982,240044.6199999995,2.0784,2018-07-14,3336,
2.05657,2.45,1.997,2.31422,231662.46000000043,2.223,2018-07-15,3826,
2.3081,2.7599,2.3005,2.59476,182722.34000000166,2.5601,2018-07-16,4188,
2.59773,2.7478,2.3009,2.61113,216791.68999999992,2.5452,2018-07-17,3713,
2.60921,2.69739,2.45,2.48562,194690.3099999998,2.5538,2018-07-18,3654,
2.48908,2.55346,2.32672,2.37204,196544.70000000024,2.4231,2018-07-19,3053,
2.37621,2.38217,2.19,2.19441,182934.46999999986,2.3042,2018-07-20,3098,
2.19437,2.23856,2.02144,2.20116,205195.36999999968,2.1438,2018-07-21,3399,
2.19384,2.33155,2.11257,2.30289,191253.34,2.2252,2018-07-22,3466,
2.29373,2.33,2.11717,2.15135,184933.07999999987,2.2324,2018-07-23,3117,
2.14225,2.32,2.08,2.22496,215318.87000000075,2.1897,2018-07-24,3587,
2.22109,2.249,2.115,2.15,214660.20000000094,2.19,2018-07-25,3371,
2.1539,2.2476,2.09,2.11699,172279.67999999985,2.1644,2018-07-26,3389,
2.10967,2.3,2.09794,2.1612,186108.91000000012,2.1629,2018-07-27,3362,
2.1613,2.1739,2.09633,2.16293,230172.6099999994,2.1488,2018-07-28,2988,
2.16272,2.18976,2.12131,2.15492,315903.920000001,2.1555,2018-07-29,3215,
2.15545,2.23705,2.07385,2.22389,370897.34999999974,2.1476,2018-07-30,3236,
2.22101,2.23702,1.93334,2.05122,323283.7900000003,2.0478,2018-07-31,3184,
2.05277,2.07055,1.90999,1.9758,371165.7000000004,1.9515,2018-08-01,3343,
1.97677,2.06082,1.77358,1.80972,487325.45000000065,1.9148,2018-08-02,4294,
1.80085,2.01,1.6607,1.89682,373346.58000000264,1.8141,2018-08-03,3764,
1.89518,2.02999,1.79,1.92331,327422.730000001,1.9351,2018-08-04,2913,
1.92328,1.95213,1.80676,1.85958,389861.8100000021,1.8843,2018-08-05,3609,
1.86728,1.97619,1.83512,1.84423,415737.4900000009,1.8828,2018-08-06,3680,
1.84426,1.98219,1.83096,1.86527,512882.50000000093,1.899,2018-08-07,3611,
1.86633,1.8863,1.68,1.73368,367246.61000000255,1.789,2018-08-08,3808,
1.73186,1.77248,1.61,1.69913,325112.8000000006,1.6972,2018-08-09,3616,
1.70247,1.70517,1.6,1.65026,433413.71000000037,1.6528,2018-08-10,3811,
1.64977,1.6883,1.52867,1.62088,268547.7899999999,1.5988,2018-08-11,3272,
1.63148,1.63455,1.56557,1.57819,495326.5000000015,1.5963,2018-08-12,3621,
1.5742,1.60263,1.44143,1.46641,476915.00000000134,1.541,2018-08-13,3838,
1.4624,1.48093,1.33339,1.48092,530981.610000001,1.4008,2018-08-14,4130,
1.46498,1.67998,1.46191,1.54216,471206.40000000864,1.5385,2018-08-15,4485,
1.53727,1.60633,1.48334,1.50456,366893.8000000007,1.5343,2018-08-16,3857,
1.50075,1.60754,1.50067,1.60754,481814.50000000506,1.5572,2018-08-17,3814,
1.60754,1.62784,1.44076,1.49278,370658.06000000075,1.5283,2018-08-18,3581,
1.49079,1.52019,1.4088,1.42003,475914.83000000013,1.4833,2018-08-19,4090,
1.41867,1.67096,1.4077,1.49615,503292.05000000156,1.5497,2018-08-20,5933,
1.49892,1.5,1.37952,1.44116,458358.7900000054,1.4366,2018-08-21,4223,
1.44424,1.53095,1.31001,1.32556,497104.6200000003,1.4092,2018-08-22,4020,
1.32784,1.38993,1.31625,1.32776,453008.4300000009,1.3449,2018-08-23,3502,
1.33324,1.55579,1.31364,1.46102,439330.3400000023,1.3518,2018-08-24,3770,
1.45886,1.474,1.39887,1.42617,268273.14,1.4239,2018-08-25,2986,
1.42333,1.46985,1.38,1.44377,500113.7400000005,1.4251,2018-08-26,3616,
1.44318,1.47277,1.36755,1.43009,508204.1700000011,1.4273,2018-08-27,3372,
1.43104,1.51234,1.4119,1.47802,467369.5500000003,1.4458,2018-08-28,3563,
1.47627,1.48108,1.37481,1.40715,451003.71000000054,1.4235,2018-08-29,3254,
1.40764,1.42249,1.336,1.36696,592045.5000000023,1.371,2018-08-30,3178,
1.3639,1.49,1.34112,1.43095,435012.9000000008,1.3968,2018-08-31,3536,
1.43412,1.49699,1.41316,1.43664,442552.81000000046,1.4621,2018-09-01,3380,
1.43679,1.48075,1.43422,1.45482,321861.83000000054,1.4581,2018-09-02,2718,
1.45991,1.46322,1.3998,1.40565,637986.9900000034,1.4287,2018-09-03,3722,
1.40677,1.42323,1.39,1.40507,562473.5099999998,1.4075,2018-09-04,3431,
1.40829,1.48683,1.28,1.29237,538032.8800000016,1.3948,2018-09-05,4331,
1.28986,1.29157,1.2072,1.24367,614704.8400000001,1.2347,2018-09-06,3659,
1.2416,1.25646,1.21301,1.2189,561772.130000001,1.2327,2018-09-07,3562,
1.21891,1.23909,1.10167,1.14045,685974.6700000023,1.1943,2018-09-08,3909,
1.1393,1.235,1.10093,1.18627,437037.4500000006,1.1719,2018-09-09,3368,
1.18779,1.48099,1.17481,1.40596,477230.7599999999,1.2409,2018-09-10,3997,
1.38679,1.42994,1.22311,1.30158,298591.1800000002,1.2984,2018-09-11,4198,
1.29971,1.30664,1.13722,1.23272,495646.2900000008,1.2108,2018-09-12,3908,
1.23463,1.33292,1.23307,1.32214,504547.26999999996,1.284,2018-09-13,3573,
1.32636,1.67771,1.28957,1.55952,590428.0500000018,1.3974,2018-09-14,4376,
1.55933,1.85,1.48497,1.6316,402957.4400000015,1.7007,2018-09-15,5655,
1.62289,1.7,1.50207,1.69652,405854.34000000067,1.5945,2018-09-16,4069,
1.69491,3212.0,1.3,1.49512,1377246.4391100141,1.5553,2018-09-17,5847,
1.49425,1.65661,1.3801,1.58871,614103.4699875618,1.514,2018-09-18,4258,
1.58894,1.6274,1.457,1.53456,805127.508959813,1.5174,2018-09-19,4325,
1.53347,1.8,1.47535,1.73269,829573.3722442014,1.6019,2018-09-20,4452,
1.72583,1.82503,1.6399,1.7198,633660.4664155408,1.7365,2018-09-21,4489,
1.71628,1.79201,1.6,1.66572,528892.9763457517,1.6768,2018-09-22,3646,
1.66636,1.83722,1.65271,1.74254,576958.186832673,1.7125,2018-09-23,3976,
1.7405,1.78998,1.5227,1.70435,499833.3571244418,1.6927,2018-09-24,3665,
1.70371,1.70371,1.4302,1.59842,443429.92753106053,1.5488,2018-09-25,3687,
1.59991,1.63987,1.4475,1.54698,206837.79304603988,1.574,2018-09-26,3432,
1.54824,1.69434,1.3802,1.61572,290741.2638717701,1.5202,2018-09-27,3786,
1.60708,1.69151,1.3557,1.57123,191024.17574882027,1.5323,2018-09-28,3424,
1.57,1.61606,1.3613,1.55659,281327.2458202916,1.5111,2018-09-29,3936,
1.55953,1.56997,1.37,1.55639,332594.09742924094,1.4929,2018-09-30,3740,
1.5591,1.56993,1.2936,1.53812,370938.9636938603,1.3926,2018-10-01,3371,
1.53756,1.56552,1.3014,1.33,357686.6819479513,1.4427,2018-10-02,3899,
1.47376,1.4739,1.2761,1.45649,495139.7457058803,1.41,2018-10-03,3594,
1.45568,1.4894,1.28,1.45222,413979.77645712055,1.4202,2018-10-04,3216,
1.45017,1.47839,1.3089,1.46849,202491.25373619003,1.4398,2018-10-05,2695,
1.46991,1.49401,1.3292,1.37823,273023.1966884303,1.4321,2018-10-06,3667,
1.37756,1.42978,1.306,1.42354,132612.35029942016,1.3713,2018-10-07,2654,
1.42543,1.52968,1.3131,1.49569,270001.6799394402,1.4395,2018-10-08,3502,
1.49468,1.62984,1.3624,1.59866,195274.5864781893,1.4888,2018-10-09,3431,
1.5992,1.6,1.3459,1.51528,289266.9242973195,1.4568,2018-10-10,3545,
1.51847,1.52151,1.2408,1.41973,401892.77491030877,1.3839,2018-10-11,3939,
1.41922,1.42424,1.21,1.29371,323033.78091965,1.3057,2018-10-12,3466,
1.29157,1.33,1.2469,1.31512,221379.39215312936,1.2971,2018-10-13,2730,
1.31064,1.3406,1.2001,1.3182,305817.92787137954,1.3098,2018-10-14,2919,
1.31936,1.51,1.226,1.48244,423825.0236434016,1.3755,2018-10-15,4364,
1.48116,5.5,1.365,1.51466,759155.7796376423,1.5095,2018-10-16,5323,
1.51159,1.53,1.35,1.48096,491076.4365068701,1.4467,2018-10-17,4080,
1.47961,1.50004,1.294,1.37693,424500.5329620998,1.3915,2018-10-18,3853,
1.37502,1.3783,1.2505,1.32689,436134.9267781009,1.3245,2018-10-19,3283,
1.32436,1.44654,1.26,1.37626,319216.78733928,1.3476,2018-10-20,3908,
1.36934,1.38386,1.29,1.3554,259420.00636720966,1.3561,2018-10-21,3230,
1.35669,1.4356,1.315,1.41836,367232.74119833,1.3843,2018-10-22,3679,
1.4136,1.4499,1.32057,1.35676,360643.1298012004,1.3956,2018-10-23,3872,
1.35204,1.4058,1.31036,1.33216,309818.36417158035,1.357,2018-10-24,4187,
1.33212,1.3709,1.30503,1.33977,340432.1803895305,1.3284,2018-10-25,3415,
1.33658,1.4049,1.30506,1.31364,383969.2418330508,1.3422,2018-10-26,3642,
1.31254,1.3887,1.30503,1.32709,211672.17950993936,1.3239,2018-10-27,2691,
1.32473,1.3657,1.30871,1.32199,148547.38716904007,1.328,2018-10-28,2836,
1.32319,1.3535,1.257,1.30516,485151.6452868524,1.3149,2018-10-29,3575,
1.30517,1.72,1.265,1.30973,464841.2972968598,1.341,2018-10-30,3670,
1.30926,1.32,1.2602,1.3082,388430.4331850508,1.3025,2018-10-31,2912,
1.30673,1.3395,1.2855,1.31457,296672.83437967,1.3094,2018-11-01,2824,
1.31665,1.342,1.284,1.298,353970.17834141996,1.3111,2018-11-02,3089,
1.30596,1.3229,1.2511,1.26538,165679.01252066978,1.2875,2018-11-03,2720,
1.26677,1.37,1.25501,1.27423,271668.10871277004,1.3013,2018-11-04,3181,
1.27456,1.3701,1.255,1.26774,279701.6562570392,1.3169,2018-11-05,3366,
1.27249,1.354,1.2511,1.28808,407809.875667009,1.2996,2018-11-06,4181,
1.28832,1.38,1.261,1.34166,369177.1976599903,1.33,2018-11-07,4240,
1.34052,1.3495,1.26257,1.27726,460179.60009699094,1.3136,2018-11-08,3594,
1.27902,1.3266,1.2579,1.25848,232001.96407070957,1.2881,2018-11-09,2963,
1.25843,1.322,1.2509,1.25721,244652.09390626932,1.2648,2018-11-10,3096,
1.25798,1.3333,1.25424,1.25683,133335.89521021,1.2733,2018-11-11,1648,
1.25826,1.3256,1.25,1.2706,410414.4366429805,1.2724,2018-11-12,3291,
1.27237,1.3343,1.2285,1.28401,288158.28296921105,1.2768,2018-11-13,2954,
1.28218,1.3052,1.032999,1.12807,815667.4740690239,1.2012,2018-11-14,5185,
1.13,1.1986,1.041299,1.0957,496165.2085689909,1.1008,2018-11-15,4271,
1.09697,1.3343,1.05726,1.07296,308870.7824960697,1.1096,2018-11-16,3884,
1.08296,1.15,0.99061,1.01565,295979.7013108115,1.0547,2018-11-17,3927,
1.02024,1.124,0.87049,0.89922,335674.0088096207,0.9681,2018-11-18,4143,
0.88961,1.12,0.75,0.78301,1479564.1045266062,0.8811,2018-11-19,5592,
0.77766,1.0,0.6,0.62882,2023710.7695044084,0.7577,2018-11-20,7164,
0.62789,0.80698,0.6,0.65589,976388.486443932,0.6727,2018-11-21,4946,
0.7134,0.78844,0.60001,0.60674,563849.0504890811,0.6668,2018-11-22,4393,
0.60703,0.71,0.55,0.55815,899333.0943135734,0.6242,2018-11-23,4553,
0.55578,0.6743,0.5388,0.54287,531397.2225760112,0.5777,2018-11-24,4002,
0.54296,0.6524,0.485,0.55737,935037.0233430117,0.5279,2018-11-25,5161,
0.55977,0.65431,0.52002,0.57014,621084.5990555832,0.5869,2018-11-26,5069,
0.56889,0.599,0.51295,0.57132,501795.7661492305,0.5531,2018-11-27,4244,
0.57077,0.6295,0.5515,0.59841,1445306.4305155855,0.5855,2018-11-28,4515,
0.59833,0.64269,0.5,0.58665,1499524.683646446,0.5575,2018-11-29,5379,
0.58498,0.58761,0.4626,0.50173,1001021.8276316847,0.5098,2018-11-30,4246,
0.50214,0.5296,0.4782,0.50803,637718.7818059011,0.5016,2018-12-01,3520,
0.50895,0.57409,0.4661,0.51432,469065.71800942183,0.5073,2018-12-02,4212,
0.4905,0.53,0.4326,0.4403,579797.4718624416,0.4603,2018-12-03,3413,
0.50154,0.52071,0.4156,0.50821,721215.584004095,0.4617,2018-12-04,3896,
0.50952,0.52754,0.3751,0.50761,784827.8844123589,0.4477,2018-12-05,4582,
0.50667,0.51055,0.3352,0.41007,1524257.6779637216,0.3776,2018-12-06,5189,
0.4138,0.42884,0.31,0.3618,999699.0579994229,0.3598,2018-12-07,4308,
0.4088,0.4998,0.3575,0.42814,649057.4326461509,0.4041,2018-12-08,3925,
0.43407,0.43952,0.3823,0.42844,845215.6615703711,0.4163,2018-12-09,4622,
0.42556,0.43754,0.344,0.42054,551527.9797346402,0.3921,2018-12-10,3808,
0.41831,0.43,0.3476,0.41394,488619.6135488511,0.3824,2018-12-11,3479,
0.41374,0.43599,0.3545,0.42126,701662.2084771743,0.4104,2018-12-12,4096,
0.42279,0.44608,0.3676,0.40198,814047.8652627721,0.4172,2018-12-13,4357,
0.40174,0.41007,0.35,0.40022,379486.3959922394,0.38,2018-12-14,2863,
0.39989,0.41697,0.3636,0.40355,306930.8093983694,0.389,2018-12-15,4029,
0.40435,0.42515,0.3768,0.41156,233447.59973984925,0.4066,2018-12-16,3661,
0.41041,0.44986,0.3783,0.44084,474821.6662693806,0.4287,2018-12-17,3615,
0.44206,0.48309,0.409,0.46928,470070.0271695814,0.4384,2018-12-18,4336,
0.46801,0.539,0.4193,0.48091,709312.6505060585,0.4683,2018-12-19,4721,
0.48049,0.55992,0.4341,0.5404,762104.89534386,0.4852,2018-12-20,4884,
0.54249,0.55756,0.4391,0.50913,729099.3768313004,0.4995,2018-12-21,3948,
0.4561,0.51554,0.4451,0.48555,354962.9421228396,0.4932,2018-12-22,5060,
0.48516,0.59,0.4799,0.53412,603733.6148912439,0.5266,2018-12-23,4291,
0.53469,0.5999,0.52,0.53627,767663.5410474286,0.5607,2018-12-24,5563,
0.53559,0.54019,0.39749,0.41678,582767.3510762604,0.4999,2018-12-25,5026,
0.41772,0.5455,0.41634,0.48073,261272.0481248896,0.4755,2018-12-26,3957,
0.48136,0.53781,0.41834,0.42415,449575.8714434007,0.4846,2018-12-27,3535,
0.4209,0.54,0.41254,0.45135,510068.9827034527,0.4533,2018-12-28,4835,
0.4511,0.538,0.4511,0.4935,375080.4003952298,0.5002,2018-12-29,3443,
0.5007,0.535,0.45681,0.48685,339952.62395459967,0.4885,2018-12-30,3883,
0.48869,0.5323,0.4419,0.44969,517854.8250164405,0.4707,2018-12-31,3731,
0.44993,0.4965,0.41,0.45816,453479.3952090198,0.4452,2019-01-01,4093,
0.46081,0.5479,0.38015,0.46034,581337.6052249225,0.4623,2019-01-02,4317,
0.45704,0.50477,0.44207,0.45459,362133.82512362045,0.4665,2019-01-03,3127,
0.4563,0.50158,0.432,0.44748,393939.2397735403,0.4536,2019-01-04,3930,
0.44627,0.50745,0.43767,0.45155,191457.06531791957,0.4583,2019-01-05,3638,
0.4517,0.522,0.43418,0.47609,344869.2892632809,0.4693,2019-01-06,3898,
0.47464,0.543,0.44942,0.46518,672851.0441861727,0.4752,2019-01-07,4277,
0.46479,0.5478,0.45796,0.46435,484301.5877595609,0.4805,2019-01-08,5173,
0.46495,0.5399,0.42693,0.50286,569367.219335071,0.4824,2019-01-09,4458,
0.50121,0.52451,0.43458,0.44742,390091.48782364145,0.4661,2019-01-10,4374,
0.44737,0.49625,0.43617,0.44369,388777.5286695509,0.4496,2019-01-11,4023,
0.44351,0.4597,0.4102,0.41667,384172.19796029024,0.4232,2019-01-12,4162,
0.41707,0.43705,0.378,0.38916,474386.4497615996,0.4055,2019-01-13,4351,
0.3882,0.45004,0.38738,0.42185,403203.6459881307,0.4078,2019-01-14,4478,
0.42158,0.44331,0.38254,0.39578,540508.5675259711,0.4053,2019-01-15,4060,
0.39458,0.44393,0.3929,0.41627,412693.5189535215,0.4157,2019-01-16,3963,
0.41645,0.43832,0.4058,0.41208,393152.6269019394,0.4166,2019-01-17,3463,
0.41146,0.45158,0.40707,0.40867,333221.3862601302,0.417,2019-01-18,2945,
0.40862,0.47,0.40155,0.40688,478323.0257573506,0.4178,2019-01-19,3379,
0.40606,0.45191,0.40583,0.41993,362422.577191111,0.416,2019-01-20,3843,
0.41918,0.45797,0.40407,0.41143,399945.14019529056,0.4169,2019-01-21,3813,
0.40937,0.45,0.36471,0.40308,271206.1539894263,0.4028,2019-01-22,4606,
0.40416,0.4454,0.39219,0.40797,472363.31737003085,0.4054,2019-01-23,4679,
0.40962,0.4444,0.38815,0.4145,262545.41281077015,0.4114,2019-01-24,3871,
0.41425,0.444,0.4,0.40853,279861.0089054002,0.4129,2019-01-25,3550,
0.40876,0.433,0.4,0.40784,488918.4557441116,0.4106,2019-01-26,3941,
0.40596,0.43789,0.39,0.39345,546617.3616799501,0.3978,2019-01-27,4415,
0.39351,0.40301,0.32,0.37844,802884.8495020742,0.3746,2019-01-28,4182,
0.3765,0.385,0.3553,0.37221,503015.3789006006,0.3709,2019-01-29,4019,
0.37355,0.3993,0.3626,0.37172,610392.0205521702,0.3749,2019-01-30,4004,
0.37242,0.39994,0.36902,0.37023,451902.3326445004,0.3745,2019-01-31,3749,
0.37047,0.39464,0.352,0.38128,260858.9449899204,0.3791,2019-02-01,3561,
0.38192,0.39465,0.37,0.38115,478555.34947941045,0.3784,2019-02-02,3858,
0.38076,0.4274,0.3618,0.37095,585928.3828447718,0.3751,2019-02-03,3493,
0.37155,0.4031,0.3571,0.36632,652109.6120304413,0.3708,2019-02-04,3629,
0.36639,0.38645,0.36144,0.37116,458247.92364066,0.37,2019-02-05,3819,
0.37154,0.39661,0.351,0.3602,476524.54967901146,0.3631,2019-02-06,3687,
0.36051,0.39699,0.35832,0.36152,271670.06872887036,0.3634,2019-02-07,3372,
0.36126,0.41,0.35065,0.38692,672946.6799161907,0.3738,2019-02-08,4317,
0.38724,0.3949,0.36995,0.37807,263421.65374620975,0.3835,2019-02-09,3752,
