open,high,low,close,volume,vwap,timestamp,transactions,otc
16.46,16.59734,15.31,16.59734,163.0,15.8585,2018-03-26,22,
16.500005,19.2,15.060884,16.446397,135.0,16.1022,2018-03-27,50,
15.746769,16.348324,15.500381,15.934757,334.0,16.0606,2018-03-28,29,
15.668993,15.668993,14.484101,14.653935,446.0,15.1196,2018-03-29,79,
14.305661,15.4,14.211375,14.627359,237.0,14.7197,2018-03-30,51,
15.136242,15.136242,14.451992,14.555033,13.0,14.8614,2018-03-31,6,
14.642861,14.642861,13.313902,14.069424,387.0,13.7193,2018-04-01,54,
14.638136,14.972528,14.51757,14.779999,860.0,14.5895,2018-04-02,43,
14.632775,15.606,14.632775,15.501167,224.0,15.1612,2018-04-03,55,
15.554312,15.554312,14.002402,14.054555,400.0,14.6221,2018-04-04,60,
13.984418,14.225132,13.38971,13.821617,166.0,13.8045,2018-04-05,49,
13.919038,13.96361,13.045664,13.125495,139.0,13.2731,2018-04-06,29,
13.723882,13.736731,13.411883,13.736731,129.0,13.6228,2018-04-07,22,
13.520213,13.924897,13.516704,13.637703,144.0,13.7096,2018-04-08,18,
13.819391,14.756059,13.556199,13.649852,335.0,14.0236,2018-04-09,68,
13.805146,13.961302,13.760473,13.961302,539.0,13.8245,2018-04-10,88,
13.9562,14.357923,13.810746,14.357923,78.0,13.9025,2018-04-11,16,
14.536708,16.646307,14.074759,16.646307,459.0,15.4214,2018-04-12,63,
18.0,18.0,16.285,16.285,1036.0,17.3956,2018-04-13,68,
16.093898,16.733565,16.09,16.5,238.0,16.4436,2018-04-14,55,
16.476927,17.5,16.4553,17.264486,255.0,17.1996,2018-04-15,33,
17.278869,17.288405,16.128108,16.724753,48.0,16.704,2018-04-16,23,
17.154659,17.582347,16.694029,16.694029,189.0,17.3288,2018-04-17,37,
16.745841,18.163587,16.745841,18.163587,82.0,17.4497,2018-04-18,22,
17.990499,19.140875,17.827542,18.921845,216.0,18.6367,2018-04-19,51,
19.091708,20.947368,18.61544,20.684901,825.0,19.9385,2018-04-20,172,
21.0,21.0,18.251544,19.78231,1160.0,20.4176,2018-04-21,140,
19.16,20.438675,19.16,20.203995,181.0,19.983,2018-04-22,61,
20.485714,21.171428,20.465737,20.899117,819.0,20.8818,2018-04-23,83,
21.263157,24.068169,21.263157,23.232482,1355.0,22.1083,2018-04-24,146,
22.79,22.79,18.495674,19.6,1327.0,20.6641,2018-04-25,203,
19.08,21.20336,18.638536,21.043637,771.0,19.6411,2018-04-26,90,
20.9,21.337566,20.001834,20.205237,432.0,20.4171,2018-04-27,102,
20.262979,22.023831,20.170617,21.626594,1063.0,20.9449,2018-04-28,137,
21.699707,23.380633,20.373996,23.361535,1903.0,22.2806,2018-04-29,215,
23.274593,25.611191,21.886708,22.308805,481.0,23.8816,2018-04-30,133,
21.68,21.964698,20.963594,21.964698,366.0,21.3377,2018-05-01,62,
22.288781,22.288781,21.55,22.17126,189.0,21.8901,2018-05-02,59,
22.167525,23.403491,21.936831,23.192979,206.0,22.7169,2018-05-03,49,
22.705817,23.602758,21.789122,22.127278,401.0,22.7509,2018-05-04,92,
22.093074,22.895876,22.093074,22.704296,292.0,22.6177,2018-05-05,39,
22.683724,24.00269,21.581366,23.0218,1449.0,21.9147,2018-05-06,101,
23.0218,23.0218,20.898965,21.212413,155.0,21.3632,2018-05-07,39,
21.598175,21.602556,20.336121,20.657674,420.0,21.1417,2018-05-08,35,
20.235964,20.28346,19.046024,20.107672,465.0,19.7616,2018-05-09,101,
19.785554,20.061284,18.8,18.8,173.0,19.544,2018-05-10,39,
18.20088,18.414107,15.812,16.210067,1042.0,16.8314,2018-05-11,151,
16.135635,16.717512,14.921853,16.150435,331.0,15.9296,2018-05-12,58,
16.332217,17.961369,16.07159,17.341452,1047.0,17.3355,2018-05-13,95,
17.191915,18.746032,16.219185,17.804039,13073.0,18.2647,2018-05-14,1351,
17.767382,18.39438,16.918933,17.0,308.0,17.5348,2018-05-15,56,
16.716738,16.716738,16.020776,16.373726,475.0,16.303,2018-05-16,52,
16.706137,16.717888,15.41688,15.41688,165.0,16.0188,2018-05-17,27,
15.680292,16.022031,15.1,15.826792,109.0,15.7051,2018-05-18,25,
15.843243,16.260695,15.793953,16.120596,50.0,16.0315,2018-05-19,16,
16.492918,17.039044,16.456813,16.795263,252.0,16.7133,2018-05-20,25,
16.57478,16.76643,16.013421,16.267763,470.0,16.4566,2018-05-21,55,
16.263367,16.263367,14.904573,14.904573,302.0,15.6572,2018-05-22,80,
14.983356,14.98367,13.275271,13.463,697.0,14.1211,2018-05-23,88,
13.3,15.422999,12.720035,13.971611,261.0,13.2097,2018-05-24,53,
13.660162,13.739652,13.191305,13.191305,385.0,13.4798,2018-05-25,67,
13.1563,13.642997,13.1563,13.208992,47.0,13.398,2018-05-26,13,
13.066015,13.374406,13.014739,13.121932,69.0,13.3047,2018-05-27,11,
13.242736,13.37153,12.2,12.2,756.0,12.5431,2018-05-28,132,
12.209089,13.344418,12.209089,13.153166,316.0,12.6387,2018-05-29,52,
13.369082,13.661381,12.790731,13.221571,347.0,13.2765,2018-05-30,48,
13.223,13.497471,13.206904,13.497471,29.0,13.2711,2018-05-31,9,
13.322389,14.536149,13.322389,14.536149,190.0,13.8515,2018-06-01,48,
