open,high,low,close,volume,vwap,timestamp,transactions,otc
10.808,11.5,0.14,10.284,297849.8709797792,10.0622,2018-03-26,7258,
10.312,10.534076,9.27,9.672,260067.76421355997,9.7837,2018-03-27,6444,
9.6779,10.30929,9.33145,9.6322,176781.04549963056,9.856,2018-03-28,5291,
9.6374,10.296,8.21,8.4273,623602.1661526625,8.8425,2018-03-29,10365,
8.4274,8.977,7.8684,8.2349,532354.9682232406,8.1845,2018-03-30,12231,
8.235,9.116406,8.107,8.1871,224541.58601298035,8.3782,2018-03-31,5615,
8.189,8.656114,7.4341,8.1022,394872.406559069,7.9018,2018-04-01,8524,
8.098,9.94697,8.0021,8.7813,602278.8763716308,8.7134,2018-04-02,10505,
8.7336,10.028337,8.633,9.4687,432893.01510088,9.2889,2018-04-03,7024,
9.4451,9.77831,8.1,8.21,554612.0054324089,8.6383,2018-04-04,11632,
8.2095,10.44,8.03,8.8325,1095453.5359819634,8.8084,2018-04-05,14774,
8.8599,9.860344,8.6098,9.2378,735175.7077714303,9.1264,2018-04-06,10562,
9.2378,10.44,9.01,9.3591,330440.83692312,9.3844,2018-04-07,5728,
9.3748,9.724795,9.2,9.5543,207705.02218332994,9.3974,2018-04-08,3384,
9.5543,10.032248,8.8767,9.0754,432178.21245715045,9.3211,2018-04-09,8891,
9.0754,9.604829,8.835,9.2285,136989.10654111023,9.1076,2018-04-10,2866,
9.2197,9.966558,9.193,9.778,339005.13814517023,9.5295,2018-04-11,4507,
9.785,12.709025,9.3896,12.109,1366696.0958019863,11.1332,2018-04-12,17668,
12.083,17.431,11.606,12.706,2633356.3925019335,14.0698,2018-04-13,29300,
12.758,14.5178,12.704,13.831,717404.2435680595,13.657,2018-04-14,9745,
13.882,14.914939,13.861,14.18,388138.91871718783,14.1503,2018-04-15,5741,
14.177,16.086802,13.119,15.485,1393668.9682338145,14.5913,2018-04-16,17700,
15.485,16.30232,14.1,14.226,824752.662049769,14.8389,2018-04-17,11077,
14.246,15.527525,14.21,15.067,404751.5131788196,14.815,2018-04-18,5881,
15.067,16.5,14.825,15.672,587124.7029955913,15.4475,2018-04-19,8420,
15.716,16.5,15.219,16.3,533194.2701692813,15.8849,2018-04-20,8533,
16.3,16.456952,14.401,15.275,695570.0286036761,15.3953,2018-04-21,9931,
15.3,16.296783,15.014,15.1,304020.7512044502,15.5223,2018-04-22,5513,
15.104,16.350846,15.076,15.86,280870.463409959,15.5699,2018-04-23,4718,
15.835,18.852,15.712,17.989,1420941.709951767,17.5558,2018-04-24,16788,
17.989,18.053972,14.582,15.577,1417874.3696073603,15.959,2018-04-25,17930,
15.648,21.718079,15.12,18.16,2685656.2813506993,18.702,2018-04-26,32723,
18.155,19.2,17.2,17.319,789785.1732036702,18.4002,2018-04-27,10785,
17.309,18.602705,17.196,18.113,220677.26254197018,17.9719,2018-04-28,5434,
18.122,18.699,17.206837,18.2,321140.41340756963,17.9364,2018-04-29,6260,
18.16,18.392731,16.81,16.997,329644.8312459799,17.2949,2018-04-30,5485,
17.004,17.241,16.01,17.05,254957.40942899953,16.5174,2018-05-01,4774,
17.052,17.447,16.512,17.37,257214.38516713033,16.9274,2018-05-02,3989,
