open,high,low,close,volume,vwap,timestamp,transactions,otc
0.003509,0.00352,0.003141,0.003314,95319180.0,0.0033,2018-03-26,6141,
0.003306,0.00335,0.00311,0.003175,114063140.0,0.0032,2018-03-27,7457,
0.003176,0.0033,0.003113,0.003174,107237780.0,0.0032,2018-03-28,6474,
0.003172,0.003209,0.002862,0.002871,106635530.0,0.003,2018-03-29,6571,
0.00287,0.003,0.002775,0.002832,83550280.0,0.0029,2018-03-30,5003,
0.002832,0.002956,0.002711,0.002836,75488620.0,0.0029,2018-03-31,4821,
0.00284,0.002872,0.0027,0.002785,55181400.0,0.0028,2018-04-01,3598,
0.002785,0.002946,0.002722,0.002836,84483790.0,0.0028,2018-04-02,4609,
0.002842,0.00311,0.002832,0.003085,95502920.0,0.003,2018-04-03,5736,
0.003085,0.003137,0.002776,0.002803,119459040.0,0.0029,2018-04-04,6707,
0.002803,0.002874,0.002717,0.002831,102032830.0,0.0028,2018-04-05,6768,
0.002825,0.0029,0.002702,0.002745,113567320.0,0.0028,2018-04-06,6270,
0.002746,0.002949,0.002745,0.002878,91572690.0,0.0029,2018-04-07,5119,
0.002878,0.003,0.002846,0.002882,83940110.0,0.0029,2018-04-08,5748,
0.00288,0.002985,0.002809,0.002847,122064570.0,0.0029,2018-04-09,6374,
0.002846,0.003266,0.002824,0.003155,116160590.0,0.003,2018-04-10,9017,
0.003154,0.003631,0.00305,0.003467,146570280.0,0.0034,2018-04-11,16018,
0.003471,0.00395,0.003251,0.003905,132109870.0,0.0036,2018-04-12,14304,
0.003906,0.004471,0.003626,0.004117,127308470.0,0.0041,2018-04-13,13234,
0.004117,0.00443,0.004,0.004262,103129070.0,0.0042,2018-04-14,9599,
0.004261,0.0048,0.004235,0.004745,129515920.0,0.0046,2018-04-15,13245,
0.004744,0.0052,0.004297,0.004718,107336510.0,0.0047,2018-04-16,11260,
0.004698,0.005077,0.004662,0.00485,85886690.0,0.0049,2018-04-17,9253,
0.00485,0.005799,0.00481,0.005612,68745990.0,0.0052,2018-04-18,8917,
0.005621,0.006113,0.0054,0.005999,74734530.0,0.0058,2018-04-19,11548,
0.00599,0.006136,0.005631,0.005881,98269170.0,0.0059,2018-04-20,12766,
0.005893,0.005911,0.005221,0.00559,96694470.0,0.0056,2018-04-21,14833,
0.005596,0.006011,0.005353,0.005628,97964790.0,0.0057,2018-04-22,13181,
0.005637,0.00585,0.005582,0.005713,101034660.0,0.0057,2018-04-23,15038,
0.005708,0.005955,0.005655,0.00586,88114780.0,0.0058,2018-04-24,12921,
0.005856,0.005889,0.004919,0.005143,102427410.0,0.0053,2018-04-25,13323,
0.005137,0.005586,0.005,0.005571,104812520.0,0.0053,2018-04-26,12308,
0.005573,0.00585,0.005401,0.005464,107657060.0,0.0056,2018-04-27,17243,
0.005467,0.005699,0.005401,0.00549,88609360.0,0.0055,2018-04-28,15247,
0.005482,0.005609,0.005256,0.005464,95324170.0,0.0054,2018-04-29,15388,
0.005463,0.005549,0.004842,0.00527,100344370.0,0.0053,2018-04-30,18669,
0.005269,0.005282,0.004807,0.005096,70136310.0,0.0051,2018-05-01,9295,
0.005096,0.0054,0.00477,0.005353,73030540.0,0.0052,2018-05-02,6565,
0.00535,0.005833,0.005225,0.005551,90084300.0,0.0055,2018-05-03,7668,
0.005555,0.005623,0.005179,0.005266,80970240.0,0.0053,2018-05-04,6590,
